Name,TeamAbbreviation,GamesPlayed,Minutes,Rebounds,DefRebounds,FTDefRebounds,DefFTReboundPct,Def2ptRebounds,Def2ptReboundPct,Def3ptRebounds,Def3ptReboundPct,DefFGReboundPct,OffRebounds,FTOffRebounds,OffFTReboundPct,Off2ptRebounds,Off2ptReboundPct,Off3ptRebounds,Off3ptReboundPct,OffFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,season,season_type
Rudy Gobert,UTA,81,2744,12.777777777777779,8.901234567901234,0.7777777777777778,0.4883720930232558,5.5061728395061715,0.2464088397790055,2.617283950617284,0.26533166458072593,0.2522039095438865,3.8765432098765427,0.1111111111111111,0.053892215568862284,2.716049382716049,0.15492957746478872,1.0493827160493827,0.09320175438596492,0.13078902229845624,0.1984375,0.2671118530884808,0.27845884413309985,0.26053042121684866,0.2848101265822785,0.2148148148148148,0.14317180616740088,0.09154929577464788,0.07987711213517665,0.1264367816091954,2016-17,regular season
Kemba Walker,CHA,79,2739,3.8987341772151898,3.3291139240506333,0.0759493670886076,0.05882352941176471,1.810126582278481,0.09340300457217507,1.4430379746835442,0.10420475319926874,0.09790476190476192,0.569620253164557,0.0,0.0,0.35443037974683544,0.017456359102244388,0.21518987341772156,0.016083254493850518,0.01691093573844419,0.09031198686371099,0.06796116504854369,0.1176470588235294,0.1099290780141844,0.0846774193548387,0.030050083472454088,0.012738853503184714,0.00749063670411985,0.015283842794759825,0.02127659574468085,2016-17,regular season
Devin Booker,PHX,78,2731,3.1923076923076925,2.602564102564102,0.0,0.0,1.6794871794871795,0.07820895522388059,0.9230769230769232,0.07991120976692563,0.07880434782608696,0.5897435897435898,0.038461538461538464,0.018072289156626502,0.38461538461538464,0.016304347826086956,0.16666666666666666,0.015776699029126214,0.01614114114114114,0.06635802469135803,0.07276507276507277,0.09706959706959707,0.08595988538681948,0.059113300492610835,0.0243161094224924,0.0162748643761302,0.007949125596184421,0.018739352640545142,0.008438818565400843,2016-17,regular season
Anthony Davis,NOP,75,2708,11.786666666666667,9.493333333333334,0.84,0.4598540145985402,5.52,0.2443919716646989,3.1333333333333333,0.21983161833489245,0.2348896127397756,2.293333333333333,0.013333333333333334,0.006756756756756757,1.72,0.07669441141498216,0.56,0.04703247480403135,0.06640776699029126,0.2130081300813008,0.2737430167597765,0.25092250922509224,0.21919431279620846,0.2222222222222222,0.1044776119402985,0.09363295880149812,0.02935779816513762,0.04978038067349927,0.0380952380952381,2016-17,regular season
Damian Lillard,POR,75,2693,4.906666666666666,4.293333333333333,0.05333333333333334,0.02797202797202797,2.6,0.11558980438648488,1.64,0.14487632508833925,0.1253943217665615,0.6133333333333333,0.013333333333333334,0.00641025641025641,0.3466666666666667,0.016300940438871474,0.2533333333333333,0.019308943089430892,0.017448623497479644,0.08490566037735849,0.11194029850746268,0.15728155339805824,0.15128593040847202,0.12234042553191488,0.021216407355021217,0.020454545454545454,0.004464285714285714,0.01552393272962484,0.03317535545023697,2016-17,regular season
Paul George,IND,75,2689,6.56,5.786666666666667,0.22666666666666666,0.12686567164179105,2.8666666666666667,0.14210178453403832,2.6933333333333334,0.2005958291956306,0.16547619047619047,0.7733333333333333,0.02666666666666667,0.017241379310344827,0.4533333333333333,0.021397105097545627,0.2933333333333333,0.02746566791510612,0.02343096234309624,0.0967741935483871,0.1511627906976744,0.18285714285714288,0.20345744680851066,0.19215686274509805,0.028985507246376805,0.021568627450980392,0.015100671140939596,0.02581755593803786,0.031818181818181815,2016-17,regular season
Bradley Beal,WAS,77,2684,3.116883116883117,2.4285714285714284,0.12987012987012986,0.06369426751592358,1.2987012987012987,0.06548788474132286,1.0,0.08105263157894736,0.07145740815502624,0.6883116883116883,0.0,0.0,0.4935064935064935,0.02369077306733167,0.1948051948051948,0.01781472684085511,0.02166802943581357,0.06,0.0511727078891258,0.08464566929133857,0.07856191744340879,0.09045226130653268,0.036065573770491806,0.014373716632443531,0.017751479289940832,0.01658374792703151,0.02092050209205021,2016-17,regular season
Jeff Teague,IND,82,2657,4.024390243902439,3.6219512195121952,0.03658536585365853,0.0234375,2.0609756097560976,0.11259160559626916,1.5243902439024388,0.12388503468780973,0.11713147410358565,0.4024390243902439,0.0,0.0,0.2804878048780488,0.014456316781898175,0.12195121951219512,0.013003901170351105,0.013983050847457629,0.09314586994727593,0.10714285714285714,0.138671875,0.1193633952254642,0.13725490196078433,0.012195121951219513,0.019493177387914232,0.011945392491467578,0.01054481546572935,0.02,2016-17,regular season
Gorgui Dieng,MIN,82,2653,7.890243902439026,5.597560975609755,0.5243902439024389,0.3771929824561404,3.3536585365853657,0.18618821936357485,1.7195121951219512,0.1564927857935627,0.17493692178301093,2.292682926829268,0.04878048780487805,0.0291970802919708,1.7073170731707317,0.08206330597889801,0.5365853658536586,0.06358381502890173,0.07673060884070057,0.17562724014336914,0.19282511210762326,0.19238900634249476,0.14589235127478753,0.19487179487179487,0.0949820788530466,0.060924369747899165,0.08630952380952381,0.057999999999999996,0.078125,2016-17,regular season
Klay Thompson,GSW,78,2649,3.6538461538461537,3.025641025641025,0.08974358974358974,0.04794520547945205,1.7692307692307692,0.07967667436489607,1.1666666666666667,0.09276248725790012,0.08440840398083302,0.6282051282051282,0.01282051282051282,0.009174311926605505,0.38461538461538464,0.02304147465437788,0.2307692307692308,0.017475728155339806,0.02058319039451115,0.06750392464678179,0.06873977086743044,0.10950413223140497,0.0959079283887468,0.08040201005025126,0.03,0.03561643835616438,0.004576659038901603,0.018633540372670808,0.013333333333333334,2016-17,regular season
Stephen Curry,GSW,79,2639,4.4683544303797476,3.6962025316455698,0.0379746835443038,0.020270270270270268,1.962025316455696,0.09128386336866902,1.6962025316455696,0.13535353535353534,0.10751488095238096,0.7721518987341772,0.0,0.0,0.3924050632911392,0.024371069182389942,0.37974683544303794,0.0273972602739726,0.025771018166455432,0.07523510971786834,0.08521739130434783,0.1195876288659794,0.138676844783715,0.12254901960784312,0.02456140350877193,0.029498525073746312,0.01928374655647383,0.02690058479532164,0.029166666666666667,2016-17,regular season
DeMar DeRozan,TOR,74,2620,5.216216216216216,4.27027027027027,0.1891891891891892,0.10526315789473684,2.324324324324324,0.11249182472204054,1.7567567567567568,0.14038876889848811,0.1230142566191446,0.945945945945946,0.013513513513513514,0.0071428571428571435,0.7972972972972973,0.036129822412737295,0.13513513513513514,0.013623978201634877,0.029150823827629912,0.10526315789473684,0.11800000000000001,0.11506276150627615,0.14386459802538787,0.12903225806451613,0.030769230769230767,0.043478260869565216,0.03354632587859425,0.017208413001912046,0.0047393364928909965,2016-17,regular season
Nicolas Batum,CHA,77,2617,6.246753246753247,5.649350649350651,0.4805194805194805,0.32456140350877194,2.727272727272727,0.14150943396226415,2.441558441558441,0.1855873642645607,0.1593912695234281,0.5974025974025974,0.0,0.0,0.4545454545454545,0.02287581699346405,0.14285714285714285,0.011133603238866396,0.01826846703733121,0.10472972972972973,0.14532019704433494,0.1831275720164609,0.1865284974093264,0.1825726141078838,0.01946902654867257,0.029279279279279282,0.02111324376199616,0.010501750291715286,0.015267175572519085,2016-17,regular season
Otto Porter Jr.,WAS,80,2605,6.425,4.95,0.4875,0.2549019607843137,2.5625,0.140218878248974,1.9,0.17059483726150393,0.15172120696982574,1.475,0.0125,0.007874015748031496,1.025,0.05049261083743842,0.4375,0.043969849246231166,0.048347107438016526,0.13075506445672191,0.13495575221238934,0.15631691648822268,0.17647058823529413,0.14948453608247422,0.07263513513513513,0.04356846473029045,0.03272727272727273,0.05087719298245614,0.02654867256637168,2016-17,regular season
DeAndre Jordan,LAC,81,2571,13.753086419753089,10.074074074074074,0.7901234567901234,0.481203007518797,5.827160493827161,0.29555416405760804,3.45679012345679,0.3111111111111111,0.3011613936724069,3.679012345679012,0.04938271604938271,0.018867924528301886,2.4814814814814814,0.14065780265920225,1.148148148148148,0.11984536082474227,0.13333333333333333,0.22851153039832284,0.3487903225806452,0.30448717948717946,0.31213872832369943,0.3076923076923077,0.18029350104821806,0.12302839116719246,0.11968503937007875,0.1262135922330097,0.0949367088607595,2016-17,regular season
Isaiah Thomas,BOS,76,2570,2.6973684210526314,2.131578947368421,0.05263157894736842,0.025974025974025976,1.236842105263158,0.06119791666666665,0.8421052631578947,0.07048458149779736,0.06464811783960721,0.5657894736842105,0.013157894736842105,0.010309278350515464,0.3157894736842105,0.018912529550827426,0.2368421052631579,0.016408386508659983,0.017751479289940832,0.03260869565217391,0.06262230919765166,0.09302325581395347,0.06515580736543909,0.0891089108910891,0.026455026455026454,0.018617021276595744,0.006134969325153374,0.016528925619834708,0.016,2016-17,regular season
Tobias Harris,DET,82,2566,5.073170731707316,4.3048780487804885,0.3048780487804878,0.2314814814814815,2.7804878048780486,0.15009874917709018,1.2195121951219512,0.11976047904191615,0.1393372982158029,0.7682926829268293,0.06097560975609756,0.03448275862068965,0.5487804878048781,0.026627218934911243,0.15853658536585366,0.016905071521456438,0.023586823912159414,0.13333333333333333,0.1658119658119658,0.14669421487603307,0.11708860759493672,0.12807881773399016,0.04294478527607362,0.025993883792048932,0.01279707495429616,0.014900662251655629,0.02424242424242424,2016-17,regular season
Marcus Morris,DET,79,2565,4.632911392405063,3.6708860759493667,0.20253164556962025,0.13559322033898305,2.088607594936709,0.11,1.379746835443038,0.12930011862396204,0.11694408877507467,0.9620253164556962,0.1139240506329114,0.06,0.6075949367088608,0.026681489716509167,0.2405063291139241,0.023809523809523808,0.025798998844820942,0.09247311827956987,0.10815602836879433,0.12951167728237792,0.12330827067669173,0.15168539325842698,0.018292682926829267,0.03546099290780142,0.02325581395348837,0.02442748091603053,0.02097902097902098,2016-17,regular season
Marcin Gortat,WAS,82,2556,10.353658536585368,7.451219512195122,0.7439024390243902,0.4919354838709678,4.317073170731708,0.2403258655804481,2.3902439024390243,0.2258064516129032,0.2349423323366083,2.902439024390244,0.024390243902439025,0.016260162601626018,1.8658536585365852,0.09720457433290977,1.0121951219512195,0.1042713567839196,0.09957805907172997,0.21183206106870228,0.28077753779697623,0.2325102880658436,0.2336719883889695,0.19553072625698326,0.1054421768707483,0.11252653927813164,0.07378640776699029,0.0880281690140845,0.14473684210526316,2016-17,regular season
Myles Turner,IND,81,2541,7.271604938271606,5.5555555555555545,0.34567901234567894,0.2333333333333333,3.469135802469136,0.1894807821982468,1.7407407407407407,0.14521112255406798,0.1719641401792991,1.7160493827160497,0.012345679012345678,0.009174311926605505,1.2962962962962965,0.07123473541383989,0.4074074074074074,0.04508196721311476,0.06255666364460563,0.17162872154115585,0.20229885057471264,0.19916142557651992,0.14507042253521127,0.14559386973180075,0.10940919037199123,0.06359649122807018,0.046345811051693414,0.0411214953271028,0.05583756345177665,2016-17,regular season
Carmelo Anthony,NYK,74,2538,5.918918918918918,5.081081081081081,0.28378378378378377,0.14685314685314685,2.972972972972973,0.14304291287386214,1.8243243243243243,0.1505016722408027,0.1457905544147844,0.8378378378378378,0.0,0.0,0.7027027027027027,0.029164329781267526,0.13513513513513514,0.013333333333333334,0.02447690485590209,0.12781954887218044,0.15022421524663676,0.1592505854800937,0.15168539325842698,0.14594594594594595,0.04588607594936709,0.03435114503816794,0.007974481658692184,0.017064846416382253,0.0,2016-17,regular season
Marc Gasol,MEM,74,2531,6.27027027027027,5.45945945945946,0.40540540540540543,0.19230769230769232,3.027027027027027,0.1711229946524064,2.0270270270270268,0.16722408026755853,0.16953762466001812,0.8108108108108109,0.040540540540540536,0.024390243902439025,0.5675675675675675,0.02775941837409121,0.20270270270270271,0.017985611510791366,0.024286322965487852,0.163135593220339,0.19,0.16247139588100687,0.16228070175438594,0.18309859154929575,0.02581755593803786,0.031936127744510975,0.025522041763341063,0.016616314199395767,0.02325581395348837,2016-17,regular season
Kentavious Caldwell-Pope,DET,76,2529,3.263157894736842,2.5394736842105257,0.09210526315789473,0.05785123966942149,1.1447368421052628,0.05898305084745763,1.3026315789473684,0.12252475247524752,0.08147174770039421,0.7236842105263158,0.02631578947368421,0.012269938650306749,0.6052631578947368,0.026869158878504672,0.09210526315789473,0.00865265760197775,0.021023403411344704,0.05434782608695652,0.03669724770642202,0.08936170212765958,0.12965964343598055,0.09947643979057592,0.030737704918032783,0.028528528528528524,0.021505376344086027,0.004524886877828055,0.0273972602739726,2016-17,regular season
Kyrie Irving,CLE,72,2525,3.1944444444444446,2.4722222222222223,0.06944444444444445,0.04716981132075472,1.2916666666666667,0.05984555984555984,1.1111111111111112,0.08686210640608034,0.0698989898989899,0.7222222222222222,0.0,0.0,0.4305555555555556,0.024428684003152092,0.2916666666666667,0.01935483870967742,0.022090059473237042,0.04895104895104895,0.04642166344294004,0.08817204301075267,0.07988165680473372,0.10612244897959183,0.031914893617021274,0.030303030303030307,0.008108108108108109,0.0195822454308094,0.01880877742946709,2016-17,regular season
Gordon Hayward,UTA,73,2516,5.397260273972603,4.726027397260274,0.2602739726027397,0.14393939393939395,2.780821917808219,0.12461632903621855,1.6849315068493151,0.16988950276243095,0.1385465363365916,0.6712328767123288,0.0273972602739726,0.01324503311258278,0.4246575342465753,0.023700305810397556,0.2191780821917808,0.019161676646706587,0.02193187120858609,0.09364548494983277,0.10266159695817492,0.18415841584158416,0.1680960548885077,0.1773049645390071,0.02092050209205021,0.0372093023255814,0.0125,0.01680672268907563,0.025,2016-17,regular season
Hassan Whiteside,MIA,77,2514,14.129870129870131,10.324675324675324,0.8701298701298701,0.5447154471544715,6.415584415584417,0.3041871921182266,3.0389610389610384,0.308300395256917,0.3054972723457826,3.805194805194805,0.05194805194805195,0.026490066225165563,2.7142857142857144,0.13466494845360824,1.0389610389610389,0.09803921568627452,0.12204391891891893,0.2721311475409836,0.3029126213592233,0.34468937875751504,0.3250883392226148,0.2590673575129533,0.1724770642201835,0.13131313131313133,0.08958837772397095,0.09649122807017543,0.1016260162601626,2016-17,regular season
Wesley Matthews,DAL,73,2495,3.5479452054794516,3.3013698630136985,0.1095890410958904,0.061538461538461535,1.8767123287671232,0.10036630036630036,1.3150684931506849,0.1258191349934469,0.10949248120300753,0.2465753424657534,0.0,0.0,0.1232876712328767,0.006545454545454545,0.1232876712328767,0.009483667017913594,0.007745266781411359,0.06887755102040816,0.1038961038961039,0.12133072407045008,0.11272727272727273,0.1596244131455399,0.011627906976744186,0.002444987775061125,0.006430868167202572,0.012032085561497326,0.0,2016-17,regular season
Dennis Schroder,ATL,79,2485,3.1392405063291138,2.607594936708861,0.012658227848101266,0.008064516129032258,1.4177215189873418,0.07481629926519706,1.1772151898734178,0.09779179810725552,0.08374183006535947,0.5316455696202531,0.012658227848101266,0.005917159763313609,0.37974683544303794,0.019749835418038184,0.13924050632911392,0.013801756587202008,0.017702936096718483,0.06099815157116451,0.07606263982102908,0.08840864440078586,0.09348441926345608,0.11020408163265306,0.01355421686746988,0.033412887828162284,0.016055045871559634,0.016025641025641024,0.005780346820809247,2016-17,regular season
Kawhi Leonard,SAS,74,2475,5.8108108108108105,4.729729729729731,0.40540540540540543,0.25,2.95945945945946,0.13975749840459475,1.364864864864865,0.13873626373626374,0.1394335511982571,1.0810810810810811,0.040540540540540536,0.025423728813559324,0.6891891891891891,0.033268101761252444,0.35135135135135137,0.038461538461538464,0.034857401539157985,0.13769363166953527,0.11434108527131782,0.1702127659574468,0.14666666666666667,0.11822660098522167,0.06561679790026248,0.0260707635009311,0.01951219512195122,0.034764826175869123,0.0481283422459893,2016-17,regular season
Draymond Green,GSW,76,2471,7.88157894736842,6.592105263157895,0.7368421052631579,0.42105263157894735,3.6447368421052633,0.17088217149907464,2.2105263157894743,0.17987152034261242,0.17416829745596868,1.2894736842105263,0.013157894736842105,0.009345794392523364,0.7894736842105263,0.049301561216105176,0.4868421052631579,0.036561264822134384,0.04351727231942575,0.16279069767441862,0.1724770642201835,0.17932489451476796,0.19099590723055931,0.13930348258706468,0.068762278978389,0.05278592375366569,0.019073569482288832,0.032059186189889025,0.05472636815920398,2016-17,regular season
Ricky Rubio,MIN,75,2469,4.066666666666666,3.16,0.05333333333333334,0.037037037037037035,1.8,0.0982532751091703,1.3066666666666666,0.1162514827995255,0.10509697789806044,0.9066666666666666,0.013333333333333334,0.007407407407407408,0.6533333333333333,0.0311704834605598,0.24,0.02735562310030395,0.030044843049327356,0.09689922480620156,0.1079136690647482,0.090702947845805,0.10876132930513596,0.143646408839779,0.029644268774703563,0.026200873362445413,0.03618421052631579,0.025806451612903226,0.031088082901554407,2016-17,regular season
DeMarcus Cousins,NOP,72,2466,11.027777777777779,8.916666666666666,0.8888888888888888,0.4961240310077519,5.277777777777779,0.2961808261886204,2.75,0.2214765100671141,0.2655029857602205,2.1111111111111107,0.1388888888888889,0.08,1.4166666666666667,0.07311827956989247,0.5555555555555556,0.04895960832313342,0.06419529837251356,0.24776785714285715,0.3145780051150895,0.3288288288288289,0.2288629737609329,0.1971153846153846,0.0798611111111111,0.0975,0.0405727923627685,0.049679487179487176,0.046632124352331605,2016-17,regular season
Goran Dragic,MIA,73,2460,3.821917808219178,2.9726027397260277,0.136986301369863,0.07936507936507936,1.6712328767123288,0.07687460617517328,1.1643835616438356,0.11627906976744184,0.08930112165660052,0.8493150684931506,0.0,0.0,0.5616438356164384,0.026938239159001315,0.2876712328767123,0.02576687116564417,0.026529738981600343,0.07705192629815745,0.06641366223908918,0.08855291576673865,0.11510791366906475,0.12,0.03448275862068965,0.02533783783783784,0.0196078431372549,0.026223776223776224,0.02469135802469136,2016-17,regular season
Courtney Lee,NYK,77,2459,3.363636363636364,2.6753246753246747,0.07792207792207792,0.04580152671755725,1.4415584415584417,0.07686980609418283,1.155844155844156,0.10159817351598173,0.08620689655172414,0.6883116883116883,0.0,0.0,0.35064935064935066,0.01596688350088705,0.3376623376623377,0.0364656381486676,0.02204658901830283,0.05388272583201268,0.0576923076923077,0.13350125944584382,0.10058309037900874,0.10526315789473684,0.01507537688442211,0.005905511811023622,0.025597269624573375,0.04166666666666666,0.018633540372670808,2016-17,regular season
Serge Ibaka,TOR,79,2422,6.810126582278482,5.177215189873418,0.4430379746835443,0.28225806451612906,3.2658227848101267,0.17350369872225954,1.4683544303797469,0.14852752880921896,0.16490299823633156,1.6329113924050631,0.02531645569620253,0.017241379310344827,1.2025316455696202,0.0629973474801061,0.4050632911392405,0.04204993429697766,0.05597179374173645,0.1391941391941392,0.1837160751565762,0.20346320346320346,0.1505016722408027,0.14207650273224046,0.0853932584269663,0.06601941747572816,0.041970802919708027,0.037162162162162164,0.059171597633136085,2016-17,regular season
Elfrid Payton,ORL,82,2412,4.719512195121951,3.634146341463415,0.17073170731707318,0.109375,1.9146341463414636,0.10543989254533244,1.548780487804878,0.1564039408866995,0.1234245980008692,1.0853658536585369,0.0,0.0,0.7682926829268293,0.0391304347826087,0.3170731707317073,0.03403141361256545,0.03748946925021061,0.0933572710951526,0.10224948875255624,0.12415349887133185,0.15594855305466238,0.15789473684210525,0.05545286506469501,0.04745166959578207,0.012,0.02666666666666667,0.06097560975609756,2016-17,regular season
Andre Drummond,DET,81,2410,13.76543209876543,9.506172839506172,0.7160493827160493,0.6304347826086957,5.888888888888888,0.3436599423631124,2.9012345679012346,0.31208499335989376,0.3325548808967772,4.25925925925926,0.037037037037037035,0.017751479289940832,3.2345679012345685,0.15754660252555622,0.9876543209876544,0.10738255033557048,0.1420265780730897,0.3055555555555556,0.3470588235294117,0.37668161434977576,0.3161512027491409,0.2982456140350877,0.19873150105708245,0.1463768115942029,0.134,0.105,0.11724137931034485,2016-17,regular season
Marcus Smart,BOS,79,2399,3.8607594936708862,2.873417721518988,0.18987341772151897,0.1056338028169014,1.5569620253164558,0.09050772626931568,1.1265822784810129,0.10360884749708964,0.09558160504959423,0.9873417721518988,0.0,0.0,0.5569620253164557,0.035569927243330635,0.4303797468354431,0.03235014272121789,0.03409090909090909,0.11991434689507495,0.06981981981981981,0.08035714285714286,0.0962962962962963,0.13043478260869565,0.050185873605947964,0.0234375,0.0253968253968254,0.034772182254196635,0.02304147465437788,2016-17,regular season
Jordan Clarkson,LAL,82,2397,3.0,2.4024390243902443,0.1097560975609756,0.05882352941176471,1.1829268292682926,0.072768192048012,1.1097560975609757,0.11016949152542373,0.08707735062528947,0.5975609756097561,0.012195121951219513,0.007246376811594203,0.4634146341463415,0.024484536082474227,0.12195121951219512,0.013123359580052492,0.020743301642178046,0.057142857142857134,0.059431524547803614,0.10087719298245612,0.10702875399361024,0.12,0.034710743801652885,0.023972602739726026,0.008264462809917356,0.015490533562822718,0.0055248618784530384,2016-17,regular season
Steven Adams,OKC,80,2390,7.6625,4.15,0.175,0.1044776119402985,2.5375,0.1346153846153846,1.4375,0.14954486345903772,0.13965744400527008,3.5125,0.2125,0.10897435897435898,2.275,0.1207697412076974,1.025,0.0949074074074074,0.11134542387178406,0.1373534338358459,0.14168377823408626,0.12264150943396225,0.1411764705882353,0.1781609195402299,0.13853503184713375,0.10412147505422993,0.1124401913875598,0.0892018779342723,0.1111111111111111,2016-17,regular season
